,placeUrl,title,rating,reviewCount,category,attributes,address,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,currentStatus,info,imgUrl,isClaimed,latitude,longitude,timestamp
331,https://www.google.com/maps/place/Uranija/data=!4m7!3m6!1s0x13541453d97c093b:0x739ae63afa7f910f!8m2!3d42.0061272!4d21.4219528!16s%2Fg%2F1tcy1lj9!19sChIJOwl82VMUVBMRD5F_-jrmmnM,Uranija,4.4,137,Restaurant,·  Dine-in  ·  Takeout,"2C4C+FQ4, Skopje 1000, North Macedonia",,+389 2 311 8030,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMA4Uy81TU7U3djOP5HdC-MrTk_Mg_d0MJhS0o8=w408-h306-k-no,FALSE,,,2022-11-07T13:36:23.929Z
332,https://www.google.com/maps/place/Jadica+Restoran/data=!4m7!3m6!1s0x1354146a5d4526f9:0x52fc2dbb8a811633!8m2!3d42.0003674!4d21.4019601!16s%2Fg%2F11dzw8f4bv!19sChIJ-SZFXWoUVBMRMxaBirst_FI,Jadica Restoran,4.6,180,Seafood restaurant,·  Dine-in  ·  Takeout,"Varsavska 6, Skopje 1000, North Macedonia",https://www.facebook.com/jadicafishandgrill/,+389 2 307 1001,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–9p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNH3j8jvmzW4n7UQUTIVFUKrS9qMYjoUNfAR33a=w408-h306-k-no,FALSE,42.0003125,21.4019375,2022-11-07T13:36:28.863Z
333,https://www.google.com/maps/place/Granche+Restaurant/data=!4m7!3m6!1s0x135415f7b3670bfd:0xe340d4fbbcfacce5!8m2!3d42.0063238!4d21.4063765!16s%2Fg%2F11t5xs77t7!19sChIJ_Qtns_cVVBMR5cz6vPvUQOM,Granche Restaurant,4.9,16,Restaurant,·  Dine-in  ·  Takeout,"Boulevard 8-mi Septemvri 18, Skopje 1000, North Macedonia",,+389 70 353 611,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipPRx2gHXx_chCjcBpwtSA11V3RJyuw0q8g-Jl4E=w408-h510-k-no,TRUE,42.0063125,21.4064375,2022-11-07T13:36:32.833Z
334,https://www.google.com/maps/place/Turist/data=!4m7!3m6!1s0x135415276001e12d:0xb3ea36b53a84c216!8m2!3d41.9959864!4d21.4299874!16s%2Fg%2F11q8wkzc0q!19sChIJLeEBYCcVVBMRFsKEOrU26rM,Turist,4,23,Turkish restaurant,·  Dine-in  ·  Takeout,"MK Maksim Gorki no.5/1 Skopje 1000, North Macedonia",,,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipM_2hqk0WziqiNEp_gh2minpvyW2b_RClWSrYk=w408-h306-k-no,FALSE,41.9959375,21.4299375,2022-11-07T13:36:37.538Z
335,https://www.google.com/maps/place/Taverna+Trpe-Zarija/data=!4m7!3m6!1s0x13541573ce1eb511:0x5fdda89d5d63393e!8m2!3d41.9991639!4d21.4239406!16s%2Fg%2F11pf2ls2xk!19sChIJEbUeznMVVBMRPjljXZ2o3V8,Taverna Trpe-Zarija,4.6,31,Seafood restaurant,·  Dine-in  ·  Takeout,"Naum Naumovski Borche 56, Skopje 1000, North Macedonia",http://tavernatrpezarija.ezyro.com/,+389 70 806 080,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPCYcPNUiuhtevhPisIo615pBr4sZylzOxibfXx=w426-h240-k-no,TRUE,41.9991875,21.4239375,2022-11-07T13:36:43.302Z
336,https://www.google.com/maps/place/Brunch+Box+Eatery/data=!4m7!3m6!1s0x13541447d885925d:0xf8ce40ebfbd6be78!8m2!3d41.996352!4d21.4156215!16s%2Fg%2F11hdc4n5k_!19sChIJXZKF2EcUVBMReL7W--tAzvg,Brunch Box Eatery,4.7,100,Restaurant,·  Dine-in  ·  Takeout  ·  Delivery,"Диме Аницин 15, Skopje 1000, North Macedonia",,+389 77 661 424,8:30a.m.–5p.m.,8:30a.m.–5p.m.,8:30a.m.–5p.m.,8:30a.m.–5p.m.,8:30a.m.–5p.m.,9:30a.m.–3:30p.m.,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipMN17ddeENyW-awo9pYSjBqIlc7-OPu0m8PeYim=w408-h306-k-no,FALSE,41.9963125,21.4155625,2022-11-07T13:36:47.753Z
337,https://www.google.com/maps/place/Day+and+Night+Restaurant/data=!4m7!3m6!1s0x1354145fbac78797:0xa4ad2880af82577e!8m2!3d42.013835!4d21.4059065!16s%2Fg%2F1th6g_sc!19sChIJl4fHul8UVBMRfleCr4AoraQ,Day and Night Restaurant,4.3,609,Restaurant,·  Dine-in  ·  Takeout  ·  Delivery,"ul skupi bb Скопје MK MK, 1000, North Macedonia",,+389 2 309 6096,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,9a.m.–1a.m.,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipO0rBMDXA-3ZnZ5uUAAbLGCJTmCHaR3w0XvZ4fw=w426-h240-k-no,TRUE,42.0138125,21.4059375,2022-11-07T13:36:52.175Z
338,https://www.google.com/maps/place/Meana+Gros/data=!4m7!3m6!1s0x1354146969035669:0x8b2e0caf2d94021b!8m2!3d42.0033842!4d21.3995004!16s%2Fg%2F11cm0fnws5!19sChIJaVYDaWkUVBMRGwKULa8MLos,Meana Gros,4.3,548,Restaurant,·  Dine-in  ·  Takeout,"MK, Nikola Rusinski 1, Skopje 1000, North Macedonia",,+389 77 973 155,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMH2qSZwnJ1-qUB3upSNYSi67DO2NLIgggnRmx8=w408-h306-k-no,TRUE,42.0034375,21.3995625,2022-11-07T13:36:57.318Z
339,https://www.google.com/maps/place/Gurman/data=!4m7!3m6!1s0x13541435d077a047:0x24833a9324a90ec5!8m2!3d41.9916582!4d21.4221283!16s%2Fg%2F11bw4q0cv4!19sChIJR6B30DUUVBMRxQ6pJJM6gyQ,Gurman,4.5,197,Restaurant,·  Dine-in  ·  Takeout,"Mother Teresa 6, Skopje 1000, North Macedonia",,+389 2 317 6200,7a.m.–10p.m.,7a.m.–10p.m.,7a.m.–10p.m.,7a.m.–10p.m.,7a.m.–10p.m.,7a.m.–10p.m.,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipN-6l2vETKvTXaVru7eiIw8oPzKqq1Gr2pwzBLr=w408-h244-k-no,FALSE,41.9916875,21.4221875,2022-11-07T13:37:03.727Z
340,https://www.google.com/maps/place/Casa+Cubana/data=!4m7!3m6!1s0x135415b6b6fd11e5:0x5e33a7a14ee5e518!8m2!3d41.9953999!4d21.4345699!16s%2Fg%2F11bc6pqp9v!19sChIJ5RH9trYVVBMRGOXlTqGnM14,Casa Cubana,4.3,1217,Cuban restaurant,·  Dine-in  ·  Takeout,"Кеј 13-ти Ноември b.b., Skopje 1000, North Macedonia",,+389 71 310 404,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,9a.m.–1a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNZU5hkc37hAbaiXQsJYWGksTckFllgW71csmrf=w408-h306-k-no,FALSE,41.9954375,21.4345625,2022-11-07T13:37:08.652Z
341,https://www.google.com/maps/place/Daily+Food+%26+Wine/data=!4m7!3m6!1s0x13541436364d9af5:0xdd1c59bb1a4317c!8m2!3d41.992703!4d21.419694!16s%2Fg%2F11c6cr7slw!19sChIJ9ZpNNjYUVBMRfDGksZvF0Q0,Daily Food & Wine,4.5,845,Italian restaurant,·  Dine-in  ·  Takeout,"Vasil Gjorgov 16, Skopje 1000, North Macedonia",facebook.com,+389 72 256 100,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–1a.m.,10a.m.–10p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipOyYCTH7kwqo4tpntPAGlDKofI1F04k1Hf54O3c=w408-h335-k-no,FALSE,41.9926875,21.4196875,2022-11-07T13:37:13.280Z
342,https://www.google.com/maps/place/Skara+Restorant+Fontana/data=!4m7!3m6!1s0x135414492aa702df:0xcf803c173c926f95!8m2!3d41.9988577!4d21.4187028!16s%2Fg%2F11gcz335n2!19sChIJ3wKnKkkUVBMRlW-SPBc8gM8,Skara Restorant Fontana,4.7,14,Restaurant,·  Dine-in  ·  Takeout,"Rajko Zhinzifov 26, Skopje 1000, North Macedonia",,+389 2 322 0088,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPGjijiEF4ad_mt2aZ6Sy7YaCeYElE6e-53t6zV=w408-h306-k-no,FALSE,41.99875,21.41875,2022-11-07T13:37:18.304Z
343,https://www.google.com/maps/place/Madison+Garden/data=!4m7!3m6!1s0x1354152c9fa45725:0x5b33d3ab91bf1c9c!8m2!3d41.9939479!4d21.4258437!16s%2Fg%2F11m9_v4z0y!19sChIJJVeknywVVBMRnBy_kavTM1s,Madison Garden,4.1,30,Restaurant,·  Dine-in  ·  Takeout  ·  Delivery,"Boulevard Saint Clement of Ohrid 29, Skopje 1000, North Macedonia",,+389 76 873 853,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,Closed,Open now,LGBTQ+ friendly,https://lh5.googleusercontent.com/p/AF1QipM8xgg5Q_DR-Z5JPo-dmh98DmnywqPadgUD4PE1=w408-h544-k-no,TRUE,41.9939375,21.4258125,2022-11-07T13:37:23.109Z
344,https://www.google.com/maps/place/Mama/data=!4m7!3m6!1s0x135415fd47fbdd71:0x1d4e4be9298ad432!8m2!3d42.000626!4d21.425039!16s%2Fg%2F11q2yf85ft!19sChIJcd37R_0VVBMRMtSKKelLTh0,Mama,4.5,30,Restaurant,·  Dine-in  ·  Takeout,"MK, Orce Nikolov 90, Skopje 1000, North Macedonia",,+389 70 222 633,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,Closed,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipOBJXV6M6p9eiVZIwlq9plJ0KyIW9msLo9PbJsb=w426-h240-k-no,FALSE,42.0006875,21.4250625,2022-11-07T13:37:28.057Z
345,https://www.google.com/maps/place/Marger+Restaurant/data=!4m7!3m6!1s0x1354145a3f76620d:0x3b3a41a593060d73!8m2!3d42.0081425!4d21.4139764!16s%2Fg%2F11c2l3xwqh!19sChIJDWJ2P1oUVBMRcw0Gk6VBOjs,Marger Restaurant,4.1,723,Restaurant,·  Dine-in  ·  Takeout,"Boulevard Ilinden 93, Skopje 1000, North Macedonia",marger.com.mk,+389 2 306 7428,Closed,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,Closed today,,https://lh5.googleusercontent.com/p/AF1QipObtdOiR72LXMKwGy9FXoANnmD2gg-_iLUDc4D8=w408-h544-k-no,FALSE,42.0081875,21.4139375,2022-11-07T13:37:32.486Z
346,https://www.google.com/maps/place/Gradska+Kafeana+Dvor/data=!4m7!3m6!1s0x13541576dbd8b837:0x4ac72fff69b218f0!8m2!3d41.9948053!4d21.4138716!16s%2Fg%2F11hfy3w5k8!19sChIJN7jY23YVVBMR8Biyaf8vx0o,Gradska Kafeana Dvor,4.4,330,Restaurant,·  Dine-in  ·  Takeout,"Mitropolit Teodosij Gologanov 67, Skopje 1000, North Macedonia",https://www.facebook.com/gradskakafeanadvor/,+389 2 311 1261,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMRH5tPFRRovFEjspLr_BGXLrUz-OVEuKelUKWd=w408-h544-k-no,FALSE,41.9948125,21.4138125,2022-11-07T13:37:38.073Z
347,https://www.google.com/maps/place/%D0%93%D0%BE%D1%81%D1%82%D0%B8%D0%BB%D0%BD%D0%B8%D1%86%D0%B0+%E2%80%9E%D0%A2%D1%83%D1%80%D0%B8%D1%81%D1%82%E2%80%9C/data=!4m7!3m6!1s0x135415afd3901aaf:0xb5a465af6f04f61d!8m2!3d42.0007293!4d21.436859!16s%2Fg%2F11fxb4l6pk!19sChIJrxqQ068VVBMRHfYEb69lpLU,Гостилница „Турист“,3.5,61,Restaurant,·  Takeout,"Old Bazaar, gradishte 14, Skopje 1000, North Macedonia",business.site,+389 71 627 393,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,Open now,LGBTQ+ friendly,https://lh5.googleusercontent.com/p/AF1QipOeW4d12J2f1QyMbirms9CFwUAtCQzhFam0XLMD=w408-h306-k-no,TRUE,42.0006875,21.4368125,2022-11-07T13:37:42.709Z
348,https://www.google.com/maps/place/Kosmos+Kebabchilnica/data=!4m7!3m6!1s0x1354152ee70d432d:0x6e90024d87e8e14d!8m2!3d42.0025695!4d21.4384212!16s%2Fg%2F11h035hgj1!19sChIJLUMN5y4VVBMRTeHoh00CkG4,Kosmos Kebabchilnica,4.6,330,Restaurant,·  Dine-in  ·  Takeout,"2C3Q+29F, Ul.Pokriena Carsija, Pokriena Charshija, Skopje 1000, North Macedonia",,+389 2 321 1908,7a.m.–9p.m.,7a.m.–9p.m.,7a.m.–9p.m.,7a.m.–9p.m.,7a.m.–9p.m.,7a.m.–9p.m.,7a.m.–9p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipP8zoi-avIPEz1CzBtB87saps8Dqs89ZVh726vJ=w426-h240-k-no,FALSE,,,2022-11-07T13:37:46.994Z
349,https://www.google.com/maps/place/Daily+Food+%26+Wine+Lisa/data=!4m7!3m6!1s0x135415596c08ae5d:0xfcb620ab229318e4!8m2!3d41.9812822!4d21.4727844!16s%2Fg%2F11hdss4_tg!19sChIJXa4IbFkVVBMR5BiTIqsgtvw,Daily Food & Wine Lisa,4.5,464,Restaurant,·  Dine-in  ·  Takeout,"Vidoe Smilevski Bato 8, Skopje 1000, North Macedonia",,+389 70 358 500,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–10p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNNei7SomJZwEn-fbHQLusWf3_9wgBZClp0fGZV=w408-h306-k-no,FALSE,41.9813125,21.4728125,2022-11-07T13:37:52.318Z
350,https://www.google.com/maps/place/Gala+Kitchen+Skopje/data=!4m7!3m6!1s0x1354146e9fda3585:0x9d16d55b83987e80!8m2!3d42.0033567!4d21.3959846!16s%2Fg%2F11d__d48n5!19sChIJhTXan24UVBMRgH6Yg1vVFp0,Gala Kitchen Skopje,3.7,635,Restaurant,·  Dine-in  ·  Takeout  ·  Delivery,"293W+89X, Skopje 1000, North Macedonia",chrome-error://chromewebdata/,+389 71 758 475,7a.m.–3a.m.,7a.m.–3a.m.,7a.m.–3a.m.,7a.m.–3a.m.,7a.m.–3a.m.,7a.m.–3a.m.,7a.m.–3a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipO2qGj7H2qLvm0-peaTLWUx0jv9ylKOu76hUH7O=w408-h306-k-no,FALSE,,,2022-11-07T13:37:55.931Z
351,https://www.google.com/maps/place/Restaurant+Amanet/data=!4m7!3m6!1s0x13541508df86d7ed:0xc9e0c2af89092f02!8m2!3d41.988076!4d21.4314259!16s%2Fg%2F11j0cx61rr!19sChIJ7deG3wgVVBMRAi8Jia_C4Mk,Restaurant Amanet,4.3,15,Restaurant,·  Dine-in  ·  Takeout,"Jordan Mijalkov 62, Skopje 1000, North Macedonia",http://amanet.mk/,+389 2 311 0029,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNs_2P1eZbndl4fHqmjzivKE_zGnG6W8lFccqsU=w408-h532-k-no,FALSE,41.9880625,21.4314375,2022-11-07T13:38:00.838Z
352,https://www.google.com/maps/place/Kantina/data=!4m7!3m6!1s0x135415a5e7a003c5:0x8146a35adf782117!8m2!3d42.0007251!4d21.4189217!16s%2Fg%2F11s3r6b3hr!19sChIJxQOg56UVVBMRFyF431qjRoE,Kantina,4.4,35,Restaurant,·  Dine-in  ·  Takeout  ·  Delivery,"Radnjanska 6, Skopje 1000, North Macedonia",https://kantina.mk/,+389 70 222 137,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8:30a.m.–1a.m.,8:30a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipOq7mKPVUhR8pypKunlMU4BlYW1KFohRd_-5dm3=w408-h306-k-no,TRUE,42.0006875,21.4189375,2022-11-07T13:38:05.515Z
353,https://www.google.com/maps/place/Debar+Maalo+Skopje/data=!4m7!3m6!1s0x13541518d7965401:0xb062c8fd3e08226d!8m2!3d42.003532!4d21.4168175!16s%2Fg%2F11gh9mgf7j!19sChIJAVSW1xgVVBMRbSIIPv3IYrA,Debar Maalo Skopje,4.4,1576,Restaurant,·  Dine-in  ·  Curbside pickup,"Orce Nikolov 136, Skopje 1000, North Macedonia",,+389 70 272 766,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,12p.m.–1a.m.,12–8p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMG2gULRT8hxEnDkk4Hsp0yimMX3Cf5ZlTN4__b=w426-h240-k-no,TRUE,42.0035625,21.4168125,2022-11-07T13:38:10.360Z
354,https://www.google.com/maps/place/The+House+-+Fine+dine+%26+Wine+restaurant/data=!4m7!3m6!1s0x13541569585fbc21:0x935cb3d38464e3af!8m2!3d41.9899667!4d21.4366647!16s%2Fg%2F11ffv6k16w!19sChIJIbxfWGkVVBMRr-NkhNOzXJM,The House - Fine dine & Wine restaurant,4.4,24,Restaurant,·  Dine-in  ·  Takeout,"Stiv Naumov, D 102, Skopje 1000, North Macedonia",,+389 2 820 0311,7a.m.–11:55p.m.,7a.m.–11:55p.m.,7a.m.–11:55p.m.,7a.m.–11:55p.m.,7a.m.–11:55p.m.,7a.m.–11:55p.m.,7a.m.–11:55p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipOpukH39n8hXGM-HQOsI0CAiB2Z9RfhfSyhfXUn=w408-h306-k-no,FALSE,41.9899375,21.4366875,2022-11-07T13:38:15.502Z
355,https://www.google.com/maps/place/Fontana+Grill/data=!4m7!3m6!1s0x135415fb8b84026b:0xb1eea41c58583951!8m2!3d41.9987534!4d21.4187134!16s%2Fg%2F11f5q4x3n9!19sChIJawKEi_sVVBMRUTlYWByk7rE,Fontana Grill,4.5,15,Restaurant,·  Dine-in  ·  Takeout,"Rajko Zhinzifov 26, Skopje 1000, North Macedonia",https://fontanagrill.mk/,+389 77 551 389,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,9a.m.–11p.m.,1–9p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNiHHtaP-a3mL8ZFVG6GfHh-XB9UF1CzxHMvWVg=w408-h306-k-no,FALSE,41.99875,21.41875,2022-11-07T13:38:20.268Z
356,https://www.google.com/maps/place/Meze/data=!4m7!3m6!1s0x135415bfbb2347f7:0x524121c914af33a4!8m2!3d41.989772!4d21.4492768!16s%2Fg%2F1td27m1s!19sChIJ90cju78VVBMRpDOvFMkhQVI,Meze,4.3,885,Restaurant,·  Dine-in  ·  Takeout  ·  Delivery,"Бул. Кузман Јосифовски Питу бб, Skopje 1000, North Macedonia",,+389 2 612 1214,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,9a.m.–1a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNYuYyawGeTpUZG_WG6269kyOsDBUUJyv5Ip5L_=w408-h544-k-no,FALSE,41.9898125,21.4493125,2022-11-07T13:38:24.642Z
357,https://www.google.com/maps/place/La+Tana/data=!4m7!3m6!1s0x135415c80936d8a3:0x90f78303e8de97c3!8m2!3d41.9894685!4d21.4392178!16s%2Fg%2F11g_ns9v5!19sChIJo9g2CcgVVBMRw5fe6AOD95A,La Tana,4.1,929,Restaurant,·  Dine-in  ·  Takeout,"XCQQ+QMP, Skopje 1000, North Macedonia",,+389 77 592 211,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPb3G_RkduquwoczGLJ_ARehASlqEwYpFdMX2B2=w408-h306-k-no,FALSE,,,2022-11-07T13:38:28.476Z
358,https://www.google.com/maps/place/Fish+Restoran/data=!4m7!3m6!1s0x13541458edbc6aa7:0xd356ed6cef3b9da8!8m2!3d42.0130406!4d21.411803!16s%2Fg%2F11b6pbk5kk!19sChIJp2q87VgUVBMRqJ0772ztVtM,Fish Restoran,4.5,759,Fish restaurant,·  Dine-in  ·  Takeout,"2C76+6P7, Skupi 5a, Skopje 1000, North Macedonia",,+389 70 779 977,9a.m.–11:59p.m.,9a.m.–11:59p.m.,9a.m.–11:59p.m.,9a.m.–11:59p.m.,9a.m.–1a.m.,9a.m.–1a.m.,9a.m.–11:59p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPP7iqjChI2ag80ZA7KNynsCpFRvKCDA0ja1nSt=w408-h306-k-no,FALSE,,,2022-11-07T13:38:32.386Z
359,https://www.google.com/maps/place/Three+Kitchen+%26+Bar/data=!4m7!3m6!1s0x135415a389a70a8f:0xb2f9b5bdde73d811!8m2!3d41.9906709!4d21.4252861!16s%2Fg%2F11fjyvv3s6!19sChIJjwqniaMVVBMREdhz3r21-bI,Three Kitchen & Bar,4.3,418,Restaurant,·  Dine-in  ·  Takeout,"50-та Дивизија 25, Skopje 1000, North Macedonia",https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2Fthreekitchenbar%2F&refsrc=deprecated&_rdr,+389 70 282 788,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,9a.m.–1a.m.,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipMlocjiMEUx8I1wwiQWpOjaTCT8tEzgfY85QZIh=w408-h306-k-no,FALSE,41.9906875,21.4253125,2022-11-07T13:38:37.614Z
360,https://www.google.com/maps/place/Park/data=!4m7!3m6!1s0x135415ad29a6f743:0x63ff9b7b463af4d5!8m2!3d42.0035944!4d21.4279797!16s%2Fg%2F11bxfmm4r8!19sChIJQ_emKa0VVBMR1fQ6Rnub_2M,Park,4.3,336,Restaurant,·  Dine-in  ·  Takeout,"Ul, Кеј 13-ти Ноември 4A, Skopje 1000, North Macedonia",https://www.park.mk/wedding-restaurant,+389 72 226 123,Closed,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,3p.m.–12a.m.,3p.m.–12a.m.,Closed today,,https://lh5.googleusercontent.com/p/AF1QipOQibtnlNbKDJRkqrsUfS_Sucyu_wftAjt42OmU=w426-h240-k-no,TRUE,42.0035625,21.4279375,2022-11-07T13:38:42.539Z
361,https://www.google.com/maps/place/Madjo+2.0/data=!4m7!3m6!1s0x1354153f8497ad09:0x90b1bc5b1e6e6578!8m2!3d42.0025108!4d21.421988!16s%2Fg%2F11ghgnn6bt!19sChIJCa2XhD8VVBMReGVuHlu8sZA,Madjo 2.0,4.4,436,Restaurant,·  Dine-in  ·  Takeout  ·  Delivery,"MK, Mihail Cokov 8a, Skopje 1000, North Macedonia",madzo.mk,+389 78 428 300,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,10a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMpfMf9lqS4lqHGhcEqB6lmSvgkCm-HnMTXXeJF=w408-h271-k-no,TRUE,42.0025625,21.4219375,2022-11-07T13:38:47.573Z
362,https://www.google.com/maps/place/%D0%93%D1%80%D0%B0%D0%BD%D1%87%D0%B5/data=!4m7!3m6!1s0x135415fbd07762f5:0x5252cf6bc897d4c!8m2!3d41.9899613!4d21.4329126!16s%2Fg%2F11h_vlflb9!19sChIJ9WJ30PsVVBMRTH2JvPYsJQU,Гранче,4.8,126,Restaurant,·  Dine-in  ·  Takeout,"Sv. Kiril i Metodij 1000, Skopje 1000, North Macedonia",,+389 70 353 668,10a.m.–3p.m.,10a.m.–3p.m.,10a.m.–3p.m.,10a.m.–3p.m.,10a.m.–3p.m.,10a.m.–3p.m.,Closed,Closing soon,,https://lh5.googleusercontent.com/p/AF1QipO4wNcInJDp_xOEGSyoDXEwEwPu5-kg04eD4CzM=w408-h544-k-no,TRUE,41.9899375,21.4329375,2022-11-07T13:38:52.872Z
363,https://www.google.com/maps/place/Enriko+Pizza+%26+Pasta/data=!4m7!3m6!1s0x1354146966234179:0xf7d27b9621a652e0!8m2!3d42.0031794!4d21.3995299!16s%2Fg%2F11byl33fgb!19sChIJeUEjZmkUVBMR4FKmIZZ70vc,Enriko Pizza & Pasta,4.5,1994,Restaurant,·  Dine-in  ·  Takeout  ·  Delivery,"293X+7RC, T.C. Leptokarija, Blvd. Partizanski Odredi, Skopje 1000, North Macedonia",enriko.mk,+389 2 306 1273,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–1a.m.,10a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPxKchlih-Ex96oEuDksOlrP8q_Qbm3c8W4vedE=w426-h240-k-no,FALSE,,,2022-11-07T13:38:57.302Z
